Id,Target,CellLine
51830_915_C2_3,5,NIH 3T3
4094_27_E12_1,0,A-431
4094_27_E12_2,0,A-431
4094_1432_B5_1,0,PC-3
4094_1432_B5_2,0,PC-3
69173_1475_D10_2,19 25,HEK 293
69173_1475_D10_7,19 25,HEK 293
69173_1668_C6_1,19 25,SH-SY5Y
69173_1668_C6_2,19 25,SH-SY5Y
69173_1437_C6_1,19 25,U-2 OS
69173_1437_C6_2,19 25,U-2 OS
52569_826_H5_1,2 0,A-431
52569_826_H5_2,2 0,A-431
52569_809_H5_1,2 0,U-2 OS
52569_809_H5_2,2 0,U-2 OS
52569_819_H5_1,2 0,U-251 MG
52569_819_H5_2,2 0,U-251 MG
21540_263_H3_2,25 0,A-431
21540_263_H3_1,25 0,A-431
21540_264_H3_1,25 0,U-2 OS
21540_264_H3_2,25 0,U-2 OS
21540_277_H3_1,25 0,U-251 MG
21540_277_H3_2,25 0,U-251 MG
54408_867_G5_1,0,MCF7
54408_867_G5_2,0,MCF7
54408_861_A2_1,0,U-2 OS
54408_861_A2_2,0,U-2 OS
54408_880_A2_1,0,U-251 MG
54408_880_A2_2,0,U-251 MG
54408_903_F1_1,0,NIH 3T3
54408_903_F1_2,0,NIH 3T3
54408_si18_G10_2,0,U-2 OS
54408_si18_G10_4,0,U-2 OS
54408_si18_G12_2,0,U-2 OS
54408_si18_G12_3,0,U-2 OS
54738_881_E4_1,0,HeLa
54738_881_E4_2,0,HeLa
54738_1432_C10_1,0,PC-3
54738_1432_C10_6,0,PC-3
54738_874_E4_1,0,U-2 OS
54738_874_E4_2,0,U-2 OS
35649_393_H8_1,25 0,A-431
35649_393_H8_2,25 0,A-431
35649_392_H8_1,25 0,U-2 OS
35649_392_H8_2,25 0,U-2 OS
35649_396_H8_1,25 0,U-251 MG
35649_396_H8_2,25 0,U-251 MG
64603_1254_A7_1,0 21,CACO-2
64603_1254_A7_2,0 21,CACO-2
64603_1245_G11_4,0 21,U-2 OS
64603_1245_G11_6,0 21,U-2 OS
64603_1241_G11_3,0 21,U-251 MG
64603_1241_G11_4,0 21,U-251 MG
55321_957_H5_1,23,MCF7
55321_957_H5_2,23,MCF7
55321_966_H5_1,23,U-2 OS
55321_966_H5_2,23,U-2 OS
55321_941_G5_1,23,U-251 MG
55321_941_G5_2,23,U-251 MG
55321_929_A11_1,23,NIH 3T3
55321_929_A11_2,23,NIH 3T3
76524_1676_H9_2,18 2,REH
76524_1676_H9_3,18 2,REH
76524_1712_C4_3_cr5804e5a4d2793,18 2,SiHa
76524_1712_C4_23_cr5804e5b7edf3d,18 2,SiHa
76524_1674_H9_32,18 2,U-2 OS
76524_1674_H9_33,18 2,U-2 OS
55411_898_G5_1,1 0,A-431
55411_898_G5_2,1 0,A-431
55411_894_G5_1,1 0,U-2 OS
55411_894_G5_2,1 0,U-2 OS
55411_907_G5_1,1 0,U-251 MG
55411_907_G5_2,1 0,U-251 MG
6433_1421_B3_2,7 2,RT4
6433_1421_B3_4,7 2,RT4
6433_1372_D4_1,7 2,SH-SY5Y
6433_1372_D4_3,7 2,SH-SY5Y
6433_1370_D4_1,7 2,U-2 OS
6433_1370_D4_2,7 2,U-2 OS
23321_193_A9_1,19 25,A-431
23321_193_A9_2,19 25,A-431
23321_194_A9_1,19 25,U-2 OS
23321_194_A9_2,19 25,U-2 OS
23321_192_A9_1,19 25,U-251 MG
23321_192_A9_2,19 25,U-251 MG
77519_1789_H8_4_cr596f26028ddf8,0,RPTEC TERT1
77519_1789_H8_20_cr596f26028d9b7,0,RPTEC TERT1
77993_1676_F12_1,23,REH
77993_1676_F12_3,23,REH
77993_1680_H10_3,23,SH-SY5Y
77993_1680_H10_5,23,SH-SY5Y
77993_1674_F12_31,23,U-2 OS
77993_1674_F12_32,23,U-2 OS
37889_1253_C10_1,3,CACO-2
37889_1253_C10_2,3,CACO-2
37889_1042_C11_2,3,HEK 293
37889_1042_C11_3,3,HEK 293
37889_410_G4_1,3,U-2 OS
37889_410_G4_2,3,U-2 OS
37890_1027_D12_1,3,CACO-2
37890_1027_D12_5,3,CACO-2
37890_806_B11_1,3,HEK 293
37890_806_B11_2,3,HEK 293
37890_810_B11_4,3,U-2 OS
37890_810_B11_5,3,U-2 OS
14717_172_C6_1,9 10 0,A-431
14717_172_C6_2,9 10 0,A-431
14717_123_C6_1,9 10 0,U-2 OS
14717_123_C6_2,9 10 0,U-2 OS
14717_121_C6_1,9 10 0,U-251 MG
14717_121_C6_2,9 10 0,U-251 MG
46531_1792_D7_1,7,SH-SY5Y
46531_1792_D7_2,7,SH-SY5Y
56191_1213_B1_3,7,SH-SY5Y
56191_1213_B1_5,7,SH-SY5Y
56191_1235_B1_1,7,U-2 OS
56191_1235_B1_2,7,U-2 OS
52057_1039_D1_1,5,HEK 293
52057_1039_D1_3,5,HEK 293
52057_1208_B6_1,5,MCF7
52057_1208_B6_3,5,MCF7
52057_1037_D1_2,5,U-2 OS
52057_1037_D1_3,5,U-2 OS
73413_1348_B3_2,0,HeLa
73413_1348_B3_3,0,HeLa
73413_1349_B3_3,0,MCF7
73413_1349_B3_4,0,MCF7
73413_1350_B3_1,0,U-2 OS
73413_1350_B3_2,0,U-2 OS
66381_1537_G10_1,0,Hep G2
66381_1537_G10_3,0,Hep G2
66381_1382_G10_1,0,RT4
66381_1382_G10_2,0,RT4
66381_1419_G10_2,0,U-2 OS
66381_1419_G10_3,0,U-2 OS
16026_1032_G6_1,7,CACO-2
16026_1032_G6_2,7,CACO-2
16026_129_B12_1,7,U-2 OS
16026_129_B12_2,7,U-2 OS
16026_127_B12_3,7,U-251 MG
16026_127_B12_4,7,U-251 MG
47220_1608_F11_1,0,HaCaT
47220_1608_F11_6,0,HaCaT
47220_1641_H10_1,0,RT4
47220_1641_H10_3,0,RT4
54383_1036_A4_3,22,HEK 293
54383_1036_A4_5,22,HEK 293
54383_883_F4_2,22,PC-3
54383_883_F4_3,22,PC-3
54383_875_F4_1,22,U-2 OS
54383_875_F4_2,22,U-2 OS
70349_1569_F2_1,22,HEK 293
70349_1569_F2_2,22,HEK 293
70349_1638_A2_1,22,SK-MEL-30
70349_1638_A2_2,22,SK-MEL-30
70349_1565_F2_2,22,U-2 OS
70349_1565_F2_4,22,U-2 OS
36990_1524_B10_2,25 0,CACO-2
36990_1524_B10_3,25 0,CACO-2
36990_1449_B8_1,25 0,PC-3
36990_1449_B8_2,25 0,PC-3
36990_1444_B8_1,25 0,U-2 OS
36990_1444_B8_2,25 0,U-2 OS
47948_827_C10_4,25 0,A-431
47948_827_C10_5,25 0,A-431
47948_977_C10_2,25 0,PC-3
47948_977_C10_3,25 0,PC-3
47948_829_C10_1,25 0,U-2 OS
47948_829_C10_2,25 0,U-2 OS
47948_689_H7_1,25 0,NIH 3T3
47948_689_H7_3,25 0,NIH 3T3
50342_837_E2_1,1,A-431
50342_837_E2_5,1,A-431
50342_753_A10_1,1,Hep G2
50342_753_A10_2,1,Hep G2
50342_739_A10_2,1,U-2 OS
50342_739_A10_3,1,U-2 OS
74416_1608_B8_1,21,HaCaT
74416_1608_B8_2,21,HaCaT
74416_1664_B8_1,21,U-2 OS
74416_1664_B8_3,21,U-2 OS
74416_1625_D8_3,21,U-251 MG
74416_1625_D8_4,21,U-251 MG
46733_823_F9_1,13 0,CACO-2
46733_823_F9_2,13 0,CACO-2
46733_788_E9_1,13 0,HeLa
46733_788_E9_2,13 0,HeLa
46733_780_E9_1,13 0,U-2 OS
46733_780_E9_2,13 0,U-2 OS
46733_699_C10_1,13 0,NIH 3T3
46733_699_C10_2,13 0,NIH 3T3
58233_1259_F12_1,13 0,CACO-2
58233_1259_F12_3,13 0,CACO-2
58233_1013_B10_10,13 0,U-2 OS
58233_1013_B10_11,13 0,U-2 OS
58233_1017_B10_1,13 0,U-251 MG
58233_1017_B10_2,13 0,U-251 MG
29286_271_E11_2,11,A-431
29286_271_E11_1,11,A-431
29286_272_E11_2,11,U-2 OS
29286_272_E11_1,11,U-2 OS
29286_270_E11_2,11,U-251 MG
29286_270_E11_1,11,U-251 MG
11905_89_B12_1,25,A-431
11905_89_B12_2,25,A-431
11905_90_B12_1,25,U-2 OS
11905_90_B12_2,25,U-2 OS
11905_88_B12_1,25,U-251 MG
11905_88_B12_2,25,U-251 MG
16212_948_F12_1,25,A-431
16212_948_F12_4,25,A-431
16212_943_F12_1,25,U-2 OS
16212_943_F12_2,25,U-2 OS
24374_290_B3_2,25 0,A-431
24374_290_B3_1,25 0,A-431
24374_251_B3_1,25 0,U-2 OS
24374_251_B3_2,25 0,U-2 OS
24374_249_B3_2,25 0,U-251 MG
24374_249_B3_1,25 0,U-251 MG
40610_814_D2_1,7,A-431
40610_814_D2_2,7,A-431
40610_759_D2_1,7,U-2 OS
40610_759_D2_2,7,U-2 OS
40610_755_D2_1,7,U-251 MG
40610_755_D2_2,7,U-251 MG
51832_787_E5_1,2,HeLa
51832_787_E5_2,2,HeLa
51832_840_E8_1,2,MCF7
51832_840_E8_2,2,MCF7
51832_782_E5_1,2,U-2 OS
51832_782_E5_2,2,U-2 OS
44150_847_C4_1,12 25 11,U-2 OS
44150_847_C4_2,12 25 11,U-2 OS
44150_742_D11_1,12 25 11,U-251 MG
44150_742_D11_2,12 25 11,U-251 MG
44150_692_E7_1,12 25 11,NIH 3T3
44150_692_E7_2,12 25 11,NIH 3T3
11628_638_C3_1,14,A-431
11628_638_C3_2,14,A-431
11628_637_C3_1,14,U-2 OS
11628_637_C3_2,14,U-2 OS
23279_182_H5_3,25,U-2 OS
23279_182_H5_4,25,U-2 OS
73258_1475_G10_3,0,HEK 293
73258_1475_G10_4,0,HEK 293
73258_1410_F4_1,0,Hep G2
73258_1410_F4_2,0,Hep G2
1540_27_A10_1,12 25 7 5,A-431
1540_27_A10_2,12 25 7 5,A-431
1540_26_A10_1,12 25 7 5,U-2 OS
1540_26_A10_2,12 25 7 5,U-2 OS
1540_28_A10_1,12 25 7 5,U-251 MG
1540_28_A10_2,12 25 7 5,U-251 MG
3387_80_H6_1,25,A-431
3387_80_H6_2,25,A-431
3387_81_H6_1,25,U-2 OS
3387_81_H6_2,25,U-2 OS
3387_79_H6_1,25,U-251 MG
3387_79_H6_2,25,U-251 MG
26997_231_A9_1,3 0,A-431
26997_231_A9_2,3 0,A-431
26997_232_A9_1,3 0,U-2 OS
26997_232_A9_2,3 0,U-2 OS
26997_230_A9_1,3 0,U-251 MG
26997_230_A9_2,3 0,U-251 MG
18531_116_D1_1,0,A-431
18531_116_D1_2,0,A-431
18531_117_D1_1,0,U-2 OS
18531_117_D1_2,0,U-2 OS
18531_115_D1_1,0,U-251 MG
18531_115_D1_2,0,U-251 MG
47139_733_B11_1,7,A-431
47139_733_B11_2,7,A-431
47139_721_B11_1,7,MCF7
47139_721_B11_2,7,MCF7
47139_727_B11_1,7,U-2 OS
47139_727_B11_2,7,U-2 OS
47139_688_G5_1,7,NIH 3T3
47139_688_G5_2,7,NIH 3T3
57999_1070_D10_1,2,MCF7
57999_1070_D10_2,2,MCF7
57999_1171_E4_1,2,RH-30
57999_1171_E4_2,2,RH-30
57999_1076_D10_2,2,U-2 OS
57999_1076_D10_3,2,U-2 OS
5389_963_E12_3,25 21,MCF7
5389_963_E12_4,25 21,MCF7
5389_968_E12_1,25 21,U-2 OS
5389_968_E12_2,25 21,U-2 OS
38756_539_G2_1,22 21,A-431
38756_539_G2_2,22 21,A-431
63804_1232_B11_7,0,MCF7
63804_1232_B11_8,0,MCF7
63804_1199_B11_2,0,U-2 OS
63804_1199_B11_4,0,U-2 OS
29124_1303_F5_1,6,A549
29124_1303_F5_2,6,A549
29124_1586_F1_3,6,SiHa
29124_1586_F1_4,6,SiHa
29124_1753_F5_8_cr57f3df34953dc,6,U-2 OS
29124_1753_F5_18_cr57f3df3e51100,6,U-2 OS
15275_125_G6_1,21,A-431
15275_125_G6_2,21,A-431
15275_126_G6_1,21,U-2 OS
15275_126_G6_2,21,U-2 OS
15275_165_G6_1,21,U-251 MG
15275_165_G6_2,21,U-251 MG
49000_769_A9_1,21,A-431
49000_769_A9_2,21,A-431
49000_761_A9_1,21,U-2 OS
49000_761_A9_2,21,U-2 OS
49000_757_A9_1,21,U-251 MG
49000_757_A9_2,21,U-251 MG
49000_699_E1_1,21,NIH 3T3
49000_699_E1_2,21,NIH 3T3
29195_1150_A12_1,6,RH-30
29195_1150_A12_3,6,RH-30
29195_323_E12_1,6,U-251 MG
29195_323_E12_2,6,U-251 MG
29776_271_G7_2,25 18,A-431
29776_271_G7_1,25 18,A-431
29776_1386_G2_2,25 18,RT4
29776_1386_G2_5,25 18,RT4
45861_837_B4_2,0,A-431
45861_837_B4_3,0,A-431
45861_1028_B11_1,0,CACO-2
45861_1028_B11_2,0,CACO-2
45861_802_B11_1,0,U-2 OS
45861_802_B11_2,0,U-2 OS
131_674_D4_4,11,A-431
131_674_D4_5,11,A-431
131_668_D4_1,11,U-2 OS
131_668_D4_5,11,U-2 OS
131_665_D4_1,11,U-251 MG
131_665_D4_2,11,U-251 MG
73747_1551_C2_1,25,A-431
73747_1551_C2_5,25,A-431
73747_1556_G4_1,25,U-2 OS
73747_1556_G4_2,25,U-2 OS
39059_436_A8_1,25 2,A-431
39059_436_A8_2,25 2,A-431
39059_442_A8_1,25 2,U-2 OS
39059_442_A8_2,25 2,U-2 OS
39059_521_A8_2,25 2,U-251 MG
39059_521_A8_4,25 2,U-251 MG
32135_1027_C7_1,0,CACO-2
32135_1027_C7_2,0,CACO-2
32135_750_G1_1,0,MCF7
32135_750_G1_2,0,MCF7
32135_738_G1_3,0,U-2 OS
32135_738_G1_4,0,U-2 OS
32136_1026_D10_3,0,CACO-2
32136_1026_D10_5,0,CACO-2
32136_750_C2_1,0,MCF7
32136_750_C2_2,0,MCF7
32136_738_C2_3,0,U-2 OS
32136_738_C2_4,0,U-2 OS
38644_407_H4_1,14,A-431
38644_407_H4_2,14,A-431
38644_410_H4_1,14,U-2 OS
38644_410_H4_2,14,U-2 OS
38644_404_H4_1,14,U-251 MG
38644_404_H4_2,14,U-251 MG
39798_460_F8_1,25,A-431
39798_460_F8_2,25,A-431
39798_465_F8_1,25,U-2 OS
39798_465_F8_2,25,U-2 OS
39798_467_F8_1,25,U-251 MG
39798_467_F8_2,25,U-251 MG
36539_471_C5_1,25,A-431
36539_471_C5_3,25,A-431
36539_412_C5_1,25,U-2 OS
36539_412_C5_2,25,U-2 OS
36539_419_C5_1,25,U-251 MG
36539_419_C5_2,25,U-251 MG
36539_si10_H2_3,25,U-2 OS
36539_si10_H2_4,25,U-2 OS
36539_si10_H2_8,25,U-2 OS
36539_si10_H3_1,25,U-2 OS
36539_si10_H3_2,25,U-2 OS
36539_si10_H3_5,25,U-2 OS
59132_1142_B11_1,0,Hep G2
59132_1142_B11_3,0,Hep G2
59132_1089_D2_1,0,U-2 OS
59132_1089_D2_2,0,U-2 OS
76201_1747_B4_9_cr58063d7e5afd3,25 21,PC-3
76201_1747_B4_17_cr58063d8771f57,25 21,PC-3
76201_1694_B1_3_cr57ce79b44ff84,25 21,U-2 OS
76201_1694_B1_18_cr57ce79ba99101,25 21,U-2 OS
76201_1769_H8_32,25 21,U-251 MG
76201_1769_H8_33,25 21,U-251 MG
38865_558_C6_3,14 2,A-431
38865_558_C6_4,14 2,A-431
38865_530_C6_1,14 2,U-2 OS
38865_530_C6_5,14 2,U-2 OS
38865_518_C6_1,14 2,U-251 MG
38865_518_C6_3,14 2,U-251 MG
36538_471_B5_3,22,A-431
36538_471_B5_4,22,A-431
36538_412_B5_1,22,U-2 OS
36538_412_B5_2,22,U-2 OS
36538_419_B5_1,22,U-251 MG
36538_419_B5_2,22,U-251 MG
60154_1039_B7_4,22,HEK 293
60154_1039_B7_5,22,HEK 293
60154_1176_D9_3,22,RH-30
60154_1176_D9_4,22,RH-30
60154_1037_B7_1,22,U-2 OS
60154_1037_B7_3,22,U-2 OS
3730_1601_C2_1,2,MCF7
3730_1601_C2_3,2,MCF7
3730_1723_A3_12_cr57ea9b2f88939,2,SiHa
3730_1723_A3_23_cr57ea9b36cdf2f,2,SiHa
3730_1732_C2_3_cr58060a8227111,2,U-2 OS
3730_1732_C2_18_cr58060a8b728d6,2,U-2 OS
44000_512_B6_2,25,A-431
44000_512_B6_3,25,A-431
44000_498_B6_1,25,U-2 OS
44000_498_B6_2,25,U-2 OS
44000_501_B6_1,25,U-251 MG
44000_501_B6_2,25,U-251 MG
51454_1028_C9_1,4,CACO-2
51454_1028_C9_2,4,CACO-2
51454_987_G10_2,4,PC-3
51454_987_G10_3,4,PC-3
51454_802_C9_2,4,U-2 OS
51454_802_C9_3,4,U-2 OS
51454_908_D8_1,4,NIH 3T3
51454_908_D8_2,4,NIH 3T3
39717_1502_D12_2,22 25 2,MCF7
39717_1502_D12_3,22 25 2,MCF7
39717_1529_C9_1,22 25 2,RT4
39717_1529_C9_2,22 25 2,RT4
39717_1454_D12_1,22 25 2,U-2 OS
39717_1454_D12_3,22 25 2,U-2 OS
34881_1576_E1_2,11,HaCaT
34881_1576_E1_5,11,HaCaT
19674_222_E3_1,0,A-431
19674_222_E3_2,0,A-431
19674_248_E3_1,0,U-2 OS
19674_248_E3_2,0,U-2 OS
19674_221_E3_1,0,U-251 MG
19674_221_E3_2,0,U-251 MG
29125_374_A9_5,7,A-431
29125_374_A9_6,7,A-431
29125_371_A9_1,7,U-2 OS
29125_371_A9_2,7,U-2 OS
29125_372_A9_1,7,U-251 MG
29125_372_A9_2,7,U-251 MG
11711_640_D3_1,25,A-431
11711_640_D3_2,25,A-431
11711_642_D3_1,25,U-2 OS
11711_642_D3_2,25,U-2 OS
12428_617_F4_1,25,A-431
12428_617_F4_2,25,A-431
12428_613_F4_1,25,U-2 OS
12428_613_F4_2,25,U-2 OS
12428_610_F4_1,25,U-251 MG
12428_610_F4_2,25,U-251 MG
8266_990_H2_2,0,A549
8266_990_H2_3,0,A549
8266_155_F1_1,0,U-251 MG
8266_155_F1_2,0,U-251 MG
8266_934_F5_1,0,NIH 3T3
8266_934_F5_2,0,NIH 3T3
43889_984_C11_1,0,A549
43889_984_C11_2,0,A549
30067_1719_E1_8_cr58048c3900e22,25 0,A549
30067_1719_E1_13_cr58048c42963eb,25 0,A549
30067_1611_C2_2,25 0,SiHa
30067_1611_C2_6,25 0,SiHa
39711_456_G12_1,0 21,A-431
39711_456_G12_2,0 21,A-431
39711_451_G12_1,0 21,U-2 OS
39711_451_G12_2,0 21,U-2 OS
39711_454_G12_2,0 21,U-251 MG
39711_454_G12_3,0 21,U-251 MG
43160_1779_A2_2,7 0,REH
43160_1779_A2_5,7 0,REH
43160_532_E10_1,7 0,U-2 OS
43160_532_E10_2,7 0,U-2 OS
43160_496_E10_1,7 0,U-251 MG
43160_496_E10_2,7 0,U-251 MG
141_204_E11_1,22 21,A-431
141_204_E11_2,22 21,A-431
141_205_E11_1,22 21,U-2 OS
141_205_E11_2,22 21,U-2 OS
141_203_E11_1,22 21,U-251 MG
141_203_E11_2,22 21,U-251 MG
50895_958_F12_1,2,MCF7
50895_958_F12_2,2,MCF7
56958_1060_H1_1,1 0,HeLa
56958_1060_H1_3,1 0,HeLa
56958_1165_F7_1,1 0,RH-30
56958_1165_F7_2,1 0,RH-30
56958_1105_H1_1,1 0,U-2 OS
56958_1105_H1_2,1 0,U-2 OS
18888_199_H6_1,25 21,A-431
18888_199_H6_2,25 21,A-431
18888_157_H6_1,25 21,U-2 OS
18888_157_H6_2,25 21,U-2 OS
18888_155_H6_1,25 21,U-251 MG
18888_155_H6_2,25 21,U-251 MG
49480_864_A2_1,0,A549
49480_864_A2_2,0,A549
49480_765_E4_1,0,HEK 293
49480_765_E4_2,0,HEK 293
49480_771_E4_1,0,U-2 OS
49480_771_E4_3,0,U-2 OS
49480_693_E2_1,0,NIH 3T3
49480_693_E2_2,0,NIH 3T3
10023_100_C10_1,25 0,A-431
10023_100_C10_2,25 0,A-431
10023_101_C10_1,25 0,U-2 OS
10023_101_C10_2,25 0,U-2 OS
10023_82_C10_1,25 0,U-251 MG
10023_82_C10_2,25 0,U-251 MG
54034_1239_D4_1,0,CACO-2
54034_1239_D4_2,0,CACO-2
54034_1404_F11_1,0,Hep G2
54034_1404_F11_2,0,Hep G2
54034_1016_D4_1,0,U-2 OS
54034_1016_D4_2,0,U-2 OS
46905_1137_G3_1,25 0,MCF7
46905_1137_G3_2,25 0,MCF7
46905_1034_A11_2,25 0,PC-3
46905_1034_A11_3,25 0,PC-3
46905_573_H1_3,25 0,U-2 OS
46905_573_H1_4,25 0,U-2 OS
38877_593_E5_1,0,A-431
38877_593_E5_2,0,A-431
38877_596_E5_1,0,U-2 OS
38877_596_E5_2,0,U-2 OS
38877_594_E5_1,0,U-251 MG
38877_594_E5_2,0,U-251 MG
61835_1192_E6_2,2,PC-3
61835_1192_E6_3,2,PC-3
61835_1163_H5_1,2,SiHa
61835_1163_H5_2,2,SiHa
61835_1159_H5_1,2,U-2 OS
61835_1159_H5_2,2,U-2 OS
11036_51_H2_1,23,A-431
11036_51_H2_2,23,A-431
11036_50_H2_1,23,U-2 OS
11036_50_H2_2,23,U-2 OS
11036_52_H2_1,23,U-251 MG
11036_52_H2_2,23,U-251 MG
11057_51_D3_1,23,A-431
11057_51_D3_2,23,A-431
11057_50_D3_1,23,U-2 OS
11057_50_D3_2,23,U-2 OS
11057_52_D3_1,23,U-251 MG
11057_52_D3_2,23,U-251 MG
74151_1519_G3_1,5 0,CACO-2
74151_1519_G3_2,5 0,CACO-2
74151_1434_F11_1,5 0,PC-3
74151_1434_F11_3,5 0,PC-3
74151_1436_F11_1,5 0,U-2 OS
74151_1436_F11_3,5 0,U-2 OS
35301_378_A11_1,0,A-431
35301_378_A11_2,0,A-431
35301_376_A11_1,0,U-2 OS
35301_376_A11_2,0,U-2 OS
35301_383_A11_3,0,U-251 MG
35301_383_A11_4,0,U-251 MG
822_1272_C4_1,23,HEK 293
822_1272_C4_2,23,HEK 293
822_1232_H1_2,23,MCF7
822_1232_H1_3,23,MCF7
822_1199_H1_1,23,U-2 OS
822_1199_H1_3,23,U-2 OS
65742_1375_H7_5,6 7,RT4
65742_1375_H7_6,6 7,RT4
65742_1384_H7_1,6 7,U-2 OS
65742_1384_H7_2,6 7,U-2 OS
43010_1208_H3_6,22,MCF7
43010_1208_H3_9,22,MCF7
43010_912_G12_4,22,U-2 OS
43010_912_G12_5,22,U-2 OS
43010_911_G12_1,22,U-251 MG
43010_911_G12_3,22,U-251 MG
10189_956_A9_4,25 4,A-431
10189_956_A9_5,25 4,A-431
10189_990_C8_1,25 4,A549
10189_990_C8_3,25 4,A549
10189_954_A9_1,25 4,U-2 OS
10189_954_A9_2,25 4,U-2 OS
20973_196_E1_2,7 0 21,A-431
20973_196_E1_1,7 0 21,A-431
20973_1417_G7_1,7 0 21,RH-30
20973_1417_G7_3,7 0 21,RH-30
20973_197_E1_1,7 0 21,U-2 OS
20973_197_E1_2,7 0 21,U-2 OS
49576_1182_F9_3,19 0,HEK 293
49576_1182_F9_4,19 0,HEK 293
49576_1021_A9_1,19 0,PC-3
49576_1021_A9_2,19 0,PC-3
49576_1019_A9_1,19 0,U-2 OS
49576_1019_A9_2,19 0,U-2 OS
31463_319_E10_1,23 0,A-431
31463_319_E10_2,23 0,A-431
31463_320_E10_4,23 0,U-2 OS
31463_320_E10_6,23 0,U-2 OS
31463_340_E10_1,23 0,U-251 MG
31463_340_E10_2,23 0,U-251 MG
52397_1310_A9_2,14,A549
52397_1310_A9_3,14,A549
52397_1524_B4_1,14,CACO-2
52397_1524_B4_2,14,CACO-2
52397_1312_A9_1,14,U-2 OS
52397_1312_A9_6,14,U-2 OS
6721_72_H10_1,25 0,A-431
6721_72_H10_2,25 0,A-431
6721_73_H10_1,25 0,U-2 OS
6721_73_H10_2,25 0,U-2 OS
6721_71_H10_2,25 0,U-251 MG
6721_71_H10_3,25 0,U-251 MG
14864_172_B6_1,25 7 21,A-431
14864_172_B6_2,25 7 21,A-431
14864_123_B6_1,25 7 21,U-2 OS
14864_123_B6_2,25 7 21,U-2 OS
14864_121_B6_1,25 7 21,U-251 MG
14864_121_B6_2,25 7 21,U-251 MG
37589_836_C7_1,25 18,A-431
37589_836_C7_3,25 18,A-431
37589_857_C2_1,25 18,A549
37589_857_C2_2,25 18,A549
37589_847_C2_1,25 18,U-2 OS
37589_847_C2_4,25 18,U-2 OS
37589_682_B8_1,25 18,NIH 3T3
37589_682_B8_2,25 18,NIH 3T3
37590_836_G7_1,25 18,A-431
37590_836_G7_2,25 18,A-431
37590_857_G12_1,25 18,A549
37590_857_G12_3,25 18,A549
37590_847_G12_3,25 18,U-2 OS
37590_847_G12_4,25 18,U-2 OS
37590_684_D12_4,25 18,NIH 3T3
37590_684_D12_6,25 18,NIH 3T3
42903_1593_A6_1,25 1,AF22
42903_1593_A6_4,25 1,AF22
42903_1443_A12_1,25 1,PC-3
42903_1443_A12_3,25 1,PC-3
42903_1479_A12_1,25 1,U-2 OS
42903_1479_A12_2,25 1,U-2 OS
19773_178_H4_2,25,A-431
19773_178_H4_1,25,A-431
19773_247_H4_1,25,U-2 OS
19773_247_H4_2,25,U-2 OS
19773_177_H4_1,25,U-251 MG
19773_177_H4_2,25,U-251 MG
64971_1230_C3_1,25 0,MCF7
64971_1230_C3_2,25 0,MCF7
64971_1186_C4_2,25 0,PC-3
64971_1186_C4_3,25 0,PC-3
64971_1200_C4_2,25 0,U-2 OS
64971_1200_C4_3,25 0,U-2 OS
50783_764_F11_1,24 22,A-431
50783_764_F11_2,24 22,A-431
50783_716_F11_2,24 22,HEK 293
50783_716_F11_3,24 22,HEK 293
50783_719_F11_1,24 22,U-2 OS
50783_719_F11_2,24 22,U-2 OS
38464_435_C8_3,25 21,A-431
38464_435_C8_4,25 21,A-431
38464_448_C8_2,25 21,U-2 OS
38464_448_C8_3,25 21,U-2 OS
38464_445_C8_3,25 21,U-251 MG
38464_445_C8_4,25 21,U-251 MG
44365_721_E3_3,25 7,MCF7
44365_721_E3_4,25 7,MCF7
44365_727_E3_4,25 7,U-2 OS
44365_727_E3_6,25 7,U-2 OS
22277_187_A12_1,6,A-431
22277_187_A12_2,6,A-431
22277_246_A12_1,6,U-251 MG
22277_246_A12_2,6,U-251 MG
29395_1386_F2_1,12 25 0 21,RT4
29395_1386_F2_2,12 25 0 21,RT4
29395_264_F10_1,12 25 0 21,U-2 OS
29395_264_F10_2,12 25 0 21,U-2 OS
21133_147_E2_1,3,A-431
21133_147_E2_2,3,A-431
21133_148_E2_1,3,U-2 OS
21133_148_E2_2,3,U-2 OS
21133_146_E2_1,3,U-251 MG
21133_146_E2_2,3,U-251 MG
7603_75_C3_1,2,A-431
7603_75_C3_2,2,A-431
7603_76_C3_1,2,U-2 OS
7603_76_C3_2,2,U-2 OS
7603_74_C3_1,2,U-251 MG
7603_74_C3_2,2,U-251 MG
8080_75_H6_1,2,A-431
8080_75_H6_2,2,A-431
8080_76_H6_1,2,U-2 OS
8080_76_H6_2,2,U-2 OS
8080_74_H6_1,2,U-251 MG
8080_74_H6_2,2,U-251 MG
13458_671_D5_1,2,A-431
13458_671_D5_2,2,A-431
13458_666_D5_1,2,U-251 MG
13458_666_D5_2,2,U-251 MG
53640_840_E10_2,23 0,MCF7
53640_840_E10_3,23 0,MCF7
53640_986_F4_1,23 0,PC-3
53640_986_F4_2,23 0,PC-3
53640_905_C6_1,23 0,NIH 3T3
53640_905_C6_2,23 0,NIH 3T3
44966_866_D3_1,2,HEK 293
44966_866_D3_2,2,HEK 293
44966_723_D3_1,2,MCF7
44966_723_D3_2,2,MCF7
44966_711_D3_3,2,U-2 OS
44966_711_D3_4,2,U-2 OS
44966_681_H11_1,2,NIH 3T3
